,tanggal,stasiun,pm10,pm25,so2,co,o3,no2,max,critical,co2
635,2022-09-28,DKI1 (Bunderan HI),45,63,25,9,24,28,63,PM25,1080
636,2022-09-29,DKI1 (Bunderan HI),54,76,26,12,29,38,76,PM25,1440
637,2022-09-30,DKI1 (Bunderan HI),63,94,27,13,38,37,94,PM25,1560
638,2022-10-01,DKI1 (Bunderan HI),57,81,30,11,32,38,81,PM25,1320
639,2022-10-02,DKI1 (Bunderan HI),67,99,32,11,30,35,99,PM25,1320
640,2022-10-03,DKI1 (Bunderan HI),70,85,29,10,28,28,85,PM25,1200
641,2022-10-04,DKI1 (Bunderan HI),58,82,30,11,34,29,82,PM25,1320
642,2022-10-05,DKI1 (Bunderan HI),55,76,29,11,30,33,76,PM25,1320
643,2022-10-06,DKI1 (Bunderan HI),60,83,38,10,26,35,83,PM25,1200
644,2022-10-07,DKI1 (Bunderan HI),45,62,29,9,21,28,62,PM25,1080
645,2022-10-08,DKI1 (Bunderan HI),54,77,33,11,24,35,77,PM25,1320
646,2022-10-09,DKI1 (Bunderan HI),52,69,27,9,32,29,69,PM25,1080
647,2022-10-10,DKI1 (Bunderan HI),58,83,26,9,38,26,83,PM25,1080
648,2022-10-11,DKI1 (Bunderan HI),59,80,29,10,35,30,80,PM25,1200
649,2022-10-12,DKI1 (Bunderan HI),56,76,37,9,23,35,76,PM25,1080
650,2022-10-13,DKI1 (Bunderan HI),52,67,28,8,25,31,67,PM25,960
651,2022-10-14,DKI1 (Bunderan HI),64,90,33,11,35,35,90,PM25,1320
652,2022-10-15,DKI1 (Bunderan HI),75,106,29,12,34,37,106,PM25,1440
653,2022-10-16,DKI1 (Bunderan HI),66,95,28,15,32,44,95,PM25,1800
654,2022-10-17,DKI1 (Bunderan HI),65,93,34,11,36,30,93,PM25,1320
655,2022-10-18,DKI1 (Bunderan HI),44,55,25,9,19,26,55,PM25,1080
656,2022-10-19,DKI1 (Bunderan HI),41,58,29,14,15,30,58,PM25,1680
657,2022-10-20,DKI1 (Bunderan HI),33,53,29,10,21,27,53,PM25,1200
658,2022-10-21,DKI1 (Bunderan HI),45,65,25,9,28,32,65,PM25,1080
659,2022-10-22,DKI1 (Bunderan HI),64,95,31,18,19,48,95,PM25,2160
660,2022-10-23,DKI1 (Bunderan HI),57,83,29,10,20,36,83,PM25,1200
661,2022-10-24,DKI1 (Bunderan HI),58,85,27,11,28,36,85,PM25,1320
662,2022-10-25,DKI1 (Bunderan HI),62,95,27,14,33,37,95,PM25,1680
663,2022-10-26,DKI1 (Bunderan HI),55,78,29,14,23,43,78,PM25,1680
664,2022-10-27,DKI1 (Bunderan HI),55,76,29,15,22,39,76,PM25,1800
665,2022-10-28,DKI1 (Bunderan HI),51,69,28,16,22,39,69,PM25,1920
666,2022-10-29,DKI1 (Bunderan HI),50,64,31,19,18,35,64,PM25,2280
667,2022-10-30,DKI1 (Bunderan HI),48,68,31,12,25,40,68,PM25,1440
668,2022-10-31,DKI1 (Bunderan HI),53,70,27,11,32,32,70,PM25,1320
669,2022-11-01,DKI1 (Bunderan HI),58,85,32,16,22,41,85,PM25,1920
670,2022-11-02,DKI1 (Bunderan HI),50,63,29,14,22,35,63,PM25,1680
671,2022-11-03,DKI1 (Bunderan HI),49,63,33,13,21,38,63,PM25,1560
672,2022-11-04,DKI1 (Bunderan HI),57,83,30,17,34,47,83,PM25,2040
673,2022-11-05,DKI1 (Bunderan HI),56,75,31,19,18,46,75,PM25,2280
674,2022-11-06,DKI1 (Bunderan HI),55,72,30,13,22,40,72,PM25,1560
675,2022-11-07,DKI1 (Bunderan HI),38,56,27,8,23,25,56,PM25,960
676,2022-11-08,DKI1 (Bunderan HI),38,55,29,18,15,32,55,PM25,2160
677,2022-11-09,DKI1 (Bunderan HI),55,73,32,14,17,38,73,PM25,1680
678,2022-11-10,DKI1 (Bunderan HI),38,55,28,10,16,25,55,PM25,1200
679,2022-11-11,DKI1 (Bunderan HI),41,55,48,12,13,15,55,PM25,1440
680,2022-11-12,DKI1 (Bunderan HI),32,49,31,10,16,9,49,PM25,1200
681,2022-11-13,DKI1 (Bunderan HI),51,70,36,16,27,12,70,PM25,1920
682,2022-11-14,DKI1 (Bunderan HI),42,53,29,11,18,7,53,PM25,1320
683,2022-11-15,DKI1 (Bunderan HI),27,39,30,8,16,7,39,PM25,960
684,2022-11-16,DKI1 (Bunderan HI),31,47,31,8,11,6,47,PM25,960
685,2022-11-17,DKI1 (Bunderan HI),55,71,50,13,15,9,71,PM25,1560
686,2022-11-18,DKI1 (Bunderan HI),55,75,43,18,19,13,75,PM25,2160
687,2022-11-19,DKI1 (Bunderan HI),28,40,31,7,16,5,40,PM25,840
688,2022-11-20,DKI1 (Bunderan HI),28,44,33,7,13,6,44,PM25,840
689,2022-11-21,DKI1 (Bunderan HI),41,54,33,15,16,6,54,PM25,1800
690,2022-11-22,DKI1 (Bunderan HI),27,33,32,7,14,5,33,PM25,840
691,2022-11-23,DKI1 (Bunderan HI),20,30,32,7,13,5,32,SO2,840
692,2022-11-24,DKI1 (Bunderan HI),23,35,30,8,12,6,35,PM25,960
693,2022-11-25,DKI1 (Bunderan HI),39,57,34,10,11,7,57,PM25,1200
694,2022-11-26,DKI1 (Bunderan HI),34,56,32,12,9,7,56,PM25,1440
695,2022-11-27,DKI1 (Bunderan HI),30,37,30,10,8,5,37,PM25,1200
696,2022-11-28,DKI1 (Bunderan HI),19,20,29,5,14,4,29,SO2,600
697,2022-11-29,DKI1 (Bunderan HI),23,28,30,7,12,5,30,SO2,840
698,2022-11-30,DKI1 (Bunderan HI),29,50,31,9,18,7,50,PM25,1080
699,2022-12-01,DKI1 (Bunderan HI),49,65,33,13,15,12,65,PM25,1560
700,2022-12-02,DKI1 (Bunderan HI),28,34,31,7,15,5,34,PM25,840
701,2022-12-03,DKI1 (Bunderan HI),49,31,9,19,7,49,PM25,BAIK,2280
702,2022-12-04,DKI1 (Bunderan HI),39,52,35,13,15,9,52,PM25,1560
703,2022-12-05,DKI1 (Bunderan HI),41,57,39,15,15,9,57,PM25,1800
704,2022-12-06,DKI1 (Bunderan HI),60,81,55,23,18,11,81,PM25,2760
705,2022-12-07,DKI1 (Bunderan HI),30,31,34,12,16,9,34,SO2,1440
706,2022-12-08,DKI1 (Bunderan HI),45,60,33,17,18,10,60,PM25,2040
707,2022-12-09,DKI1 (Bunderan HI),33,50,36,10,21,11,50,PM25,1200
708,2022-12-10,DKI1 (Bunderan HI),46,59,43,14,19,12,59,PM25,1680
709,2022-12-11,DKI1 (Bunderan HI),28,43,33,8,24,9,43,PM25,960
710,2022-12-12,DKI1 (Bunderan HI),44,57,32,17,15,7,57,PM25,2040
711,2022-12-13,DKI1 (Bunderan HI),31,46,34,10,13,6,46,PM25,1200
712,2022-12-14,DKI1 (Bunderan HI),46,61,46,15,16,10,61,PM25,1800
713,2022-12-15,DKI1 (Bunderan HI),58,75,43,19,20,14,75,PM25,2280
714,2022-12-16,DKI1 (Bunderan HI),56,74,39,20,24,16,74,PM25,2400
715,2022-12-17,DKI1 (Bunderan HI),53,71,42,18,24,15,71,PM25,2160
716,2022-12-18,DKI1 (Bunderan HI),51,63,39,18,22,10,63,PM25,2160
717,2022-12-19,DKI1 (Bunderan HI),58,81,38,24,33,15,81,PM25,2880
718,2022-12-20,DKI1 (Bunderan HI),52,63,39,13,23,11,63,PM25,1560
719,2022-12-21,DKI1 (Bunderan HI),52,74,41,19,22,17,74,PM25,2280
720,2022-12-22,DKI1 (Bunderan HI),63,85,56,28,25,19,85,PM25,3360
721,2022-12-23,DKI1 (Bunderan HI),56,77,57,18,20,18,77,PM25,2160
722,2022-12-24,DKI1 (Bunderan HI),34,52,53,15,17,11,53,SO2,1800
723,2022-12-25,DKI1 (Bunderan HI),53,68,56,17,17,9,68,PM25,2040
724,2022-12-26,DKI1 (Bunderan HI),35,53,51,11,22,10,53,PM25,1320
725,2022-12-27,DKI1 (Bunderan HI),52,71,61,15,20,15,71,PM25,1800
726,2022-12-28,DKI1 (Bunderan HI),51,65,53,15,18,13,65,PM25,1800
727,2022-12-29,DKI1 (Bunderan HI),31,49,54,10,24,11,54,SO2,1200
728,2022-12-30,DKI1 (Bunderan HI),55,71,53,16,23,14,71,PM25,1920
729,2022-12-31,DKI1 (Bunderan HI),62,85,52,23,20,14,85,PM25,2760
